[0.1, 0.771840128521578, 0.5170391512306375, 0.7]	0.0666 	0.0639 	0.0440 	0.0391 	0.0396 	0.0332 	0.0389 	0.0342 	0.0316 	0.0272 	
[0.001, 0.7879302448168224, 0.5698193953420263, 0.45339989583475226]	0.4633 	0.3354 	0.2769 	0.2390 	0.2084 	0.1833 	0.1643 	0.1506 	0.1377 	0.1286 	
[0.043981157789426156, 0.7174085802805584, 0.6606705557521482, 0.6329508668959408]	0.0969 	0.0638 	0.0567 	0.0487 	0.0436 	0.0442 	0.0381 	0.0366 	0.0357 	0.0340 	
[0.1, 0.6, 0.35229172260703334, 0.7]	0.0827 	0.0715 	0.0453 	0.0430 	0.0402 	0.0443 	0.0374 	0.0344 	0.0318 	0.0311 	
[0.001, 0.7056214650949058, 0.5365386927140363, 0.6213184085898638]	0.8148 	0.4912 	0.3933 	0.3392 	0.3051 	0.2750 	0.2515 	0.2331 	0.2157 	0.2006 	
[0.08009101021368699, 0.67975266636336, 0.24049355996377525, 0.599650974359014]	0.0685 	0.0458 	0.0406 	0.0367 	0.0324 	0.0295 	0.0316 	0.0349 	0.0276 	0.0299 	
[0.07683998613697254, 0.616048039707893, 0.2633916598091653, 0.6518611563269927]	0.0705 	0.0553 	0.0422 	0.0374 	0.0368 	0.0329 	0.0290 	0.0287 	0.0299 	0.0303 	
[0.01912071686906963, 0.7571922240406539, 0.7, 0.47954913834251256]	0.1214 	0.0807 	0.0618 	0.0502 	0.0450 	0.0416 	0.0389 	0.0371 	0.0358 	0.0344 	
[0.030258241537280295, 0.8003570316945826, 0.6906060838804202, 0.3879711410469711]	0.0781 	0.0539 	0.0440 	0.0407 	0.0348 	0.0336 	0.0316 	0.0296 	0.0280 	0.0268 	
[0.04441813186081091, 0.6304516635305054, 0.5765006056875024, 0.6362542896560087]	0.1013 	0.0655 	0.0542 	0.0463 	0.0422 	0.0396 	0.0380 	0.0376 	0.0379 	0.0330 	
[0.1, 0.645009117028375, 0.5372864484227945, 0.2]	0.0568 	0.0424 	0.0323 	0.0329 	0.0265 	0.0290 	0.0269 	0.0261 	0.0252 	0.0254 	
[0.057204779237508774, 0.6896111369132996, 0.4198223054409027, 0.4458736479282379]	0.0662 	0.0486 	0.0384 	0.0387 	0.0336 	0.0329 	0.0322 	0.0316 	0.0281 	0.0299 	
[0.003727239964398038, 0.6203251503203259, 0.378022444106395, 0.7]	0.3974 	0.2645 	0.2174 	0.1774 	0.1531 	0.1335 	0.1199 	0.1096 	0.1004 	0.0938 	
[0.001, 0.6, 0.6010006449260409, 0.6099561926582862]	0.9857 	0.5782 	0.4504 	0.3867 	0.3419 	0.3102 	0.2885 	0.2665 	0.2478 	0.2324 	
[0.0014054573588443788, 0.7626147674072041, 0.5046012718348908, 0.20986612337760024]	0.3593 	0.2838 	0.2415 	0.2087 	0.1874 	0.1701 	0.1535 	0.1398 	0.1297 	0.1183 	
[0.009301989496908953, 0.9, 0.2, 0.6834157944750799]	0.1129 	0.0705 	0.0542 	0.0491 	0.0450 	0.0397 	0.0378 	0.0363 	0.0365 	0.0355 	
[0.021251467987895012, 0.631933331489563, 0.36279234290122986, 0.21233810484409332]	0.1210 	0.0699 	0.0556 	0.0470 	0.0410 	0.0381 	0.0343 	0.0322 	0.0302 	0.0305 	
[0.07631454172504369, 0.9, 0.2, 0.2]	0.0415 	0.0386 	0.0331 	0.0336 	0.0303 	0.0375 	0.0331 	0.0347 	0.0400 	0.0409 	
[0.08753232051530678, 0.6, 0.5647533004622719, 0.34814585251577007]	0.0652 	0.0469 	0.0401 	0.0388 	0.0363 	0.0330 	0.0314 	0.0265 	0.0280 	0.0273 	
[0.09648694097995758, 0.8429437875747681, 0.6970072984695435, 0.498183012008667]	0.0740 	0.0566 	0.0418 	0.0381 	0.0369 	0.0430 	0.0390 	0.0348 	0.0335 	0.0320 	
[0.0038875767780312096, 0.9, 0.236263488239977, 0.44370252306158264]	0.1738 	0.1070 	0.0749 	0.0617 	0.0552 	0.0485 	0.0453 	0.0429 	0.0393 	0.0370 	
[0.1, 0.8966578334416639, 0.24720402480427725, 0.5670742085498912]	0.0651 	0.0465 	0.0434 	0.0322 	0.0407 	0.0322 	0.0379 	0.0459 	0.0344 	0.0324 	
[0.06154865077287322, 0.7517937641277912, 0.368469178605248, 0.6893960902162368]	0.0807 	0.0515 	0.0444 	0.0384 	0.0371 	0.0354 	0.0354 	0.0344 	0.0323 	0.0294 	
[0.08826531050072486, 0.7317417441933887, 0.4267743310199853, 0.7]	0.0702 	0.0513 	0.0443 	0.0394 	0.0359 	0.0345 	0.0318 	0.0316 	0.0301 	0.0328 	
[0.0702342398283568, 0.6172196372639763, 0.38431970864470894, 0.20776327310165482]	0.0689 	0.0442 	0.0378 	0.0349 	0.0318 	0.0300 	0.0317 	0.0284 	0.0279 	0.0275 	
[0.032321181148290634, 0.8883920311927795, 0.5587267875671387, 0.6001850962638855]	0.0687 	0.0500 	0.0412 	0.0361 	0.0367 	0.0363 	0.0313 	0.0319 	0.0337 	0.0312 	
[0.039221931709391186, 0.8976617199579425, 0.7, 0.7]	0.0839 	0.0529 	0.0540 	0.0462 	0.0448 	0.0409 	0.0377 	0.0353 	0.0355 	0.0340 	
[0.001, 0.6, 0.7, 0.7]	1.8266 	1.0534 	0.6828 	0.5317 	0.4380 	0.3816 	0.3385 	0.3055 	0.2833 	0.2639 	
[0.06854432628678225, 0.692560723788415, 0.4625987831022536, 0.4404823143270314]	0.0641 	0.0484 	0.0398 	0.0356 	0.0326 	0.0298 	0.0274 	0.0278 	0.0295 	0.0253 	
[0.07007203495998006, 0.7891255197336943, 0.48733043713773966, 0.5330737714907688]	0.0563 	0.0413 	0.0427 	0.0334 	0.0314 	0.0317 	0.0274 	0.0313 	0.0292 	0.0268 	
[0.001, 0.6682683929105313, 0.2699940639015488, 0.6202047853724391]	0.5725 	0.3852 	0.3183 	0.2853 	0.2592 	0.2440 	0.2275 	0.2173 	0.2063 	0.1960 	
[0.0009999999999999992, 0.6589472023987536, 0.4657100096525858, 0.20770701864775237]	0.5094 	0.3557 	0.2983 	0.2674 	0.2456 	0.2252 	0.2089 	0.1974 	0.1836 	0.1728 	
[0.08000064857888839, 0.6591019074278078, 0.45107924049505466, 0.6495368102838538]	0.0718 	0.0509 	0.0451 	0.0407 	0.0380 	0.0378 	0.0323 	0.0301 	0.0312 	0.0324 	
[0.1, 0.6427291595885447, 0.2, 0.591352373246905]	0.0688 	0.0461 	0.0406 	0.0385 	0.0342 	0.0287 	0.0308 	0.0285 	0.0284 	0.0276 	
[0.09989772789001027, 0.8935352767601149, 0.4194934564025808, 0.7]	0.0882 	0.0611 	0.0642 	0.0547 	0.0587 	0.0447 	0.0479 	0.0467 	0.0439 	0.0392 	
[0.1, 0.9, 0.2214241007082523, 0.2]	0.0515 	0.0367 	0.0461 	0.0445 	0.0449 	0.0346 	0.0391 	0.0341 	0.0401 	0.0328 	
[0.001, 0.9, 0.6556905109792295, 0.2]	0.3351 	0.2445 	0.1915 	0.1581 	0.1319 	0.1166 	0.1024 	0.0915 	0.0842 	0.0789 	
[0.1, 0.9, 0.26410128986910164, 0.2]	0.0585 	0.0437 	0.0356 	0.0357 	0.0378 	0.0338 	0.0320 	0.0323 	0.0317 	0.0293 	
[0.001, 0.6, 0.7, 0.6999546477722748]	1.9112 	1.1110 	0.7247 	0.5543 	0.4632 	0.4019 	0.3557 	0.3241 	0.2967 	0.2755 	
[0.1, 0.6, 0.29189315276767147, 0.5361784256367383]	0.0685 	0.0483 	0.0401 	0.0358 	0.0360 	0.0343 	0.0305 	0.0315 	0.0302 	0.0293 	
[0.001, 0.7850027842911951, 0.366672603362161, 0.7]	0.5681 	0.3742 	0.3061 	0.2629 	0.2356 	0.2104 	0.1935 	0.1764 	0.1619 	0.1513 	
[0.09303199499845505, 0.8243144154548645, 0.5212376713752747, 0.21342463791370392]	0.0505 	0.0430 	0.0406 	0.0361 	0.0316 	0.0340 	0.0346 	0.0260 	0.0298 	0.0279 	
[0.07967926133893045, 0.8674589821320036, 0.27305602957431135, 0.648633464588468]	0.0631 	0.0495 	0.0455 	0.0397 	0.0370 	0.0386 	0.0333 	0.0346 	0.0355 	0.0328 	
[0.018747598405767212, 0.716848381679617, 0.37681155547579875, 0.5850200255649354]	0.1449 	0.0881 	0.0653 	0.0549 	0.0487 	0.0438 	0.0381 	0.0369 	0.0351 	0.0363 	
