[0.06564965689036284, 0.7937825560243205, 0.5554328827917996, 0.49844012844442126]	0.0606 	0.0478 	0.0371 	0.0379 	0.0318 	0.0311 	0.0277 	0.0337 	0.0301 	0.0261 	
[0.005994625788407753, 0.7183978216272382, 0.36649883203175504, 0.5918266124380799]	0.2584 	0.1812 	0.1370 	0.1078 	0.0899 	0.0788 	0.0711 	0.0635 	0.0607 	0.0547 	
[0.02261691322521599, 0.8889503741374072, 0.38671075815641154, 0.6202257543002344]	0.0771 	0.0537 	0.0479 	0.0436 	0.0387 	0.0391 	0.0322 	0.0356 	0.0313 	0.0322 	
[0.026767527409507084, 0.6950951288575765, 0.3892909703786833, 0.6018993192028508]	0.1253 	0.0716 	0.0561 	0.0484 	0.0439 	0.0404 	0.0378 	0.0364 	0.0347 	0.0336 	
[0.1, 0.9, 0.28253044690477963, 0.3720704962973886]	0.0575 	0.0497 	0.0461 	0.0369 	0.0361 	0.0353 	0.0302 	0.0305 	0.0337 	0.0366 	
[0.08662835991295764, 0.7885031511452865, 0.6022482608681439, 0.42507902765665195]	0.0567 	0.0410 	0.0371 	0.0316 	0.0314 	0.0334 	0.0335 	0.0301 	0.0268 	0.0250 	
[0.03566377640075322, 0.6890902497226098, 0.2665308468975373, 0.2050805745541046]	0.0860 	0.0540 	0.0435 	0.0355 	0.0320 	0.0314 	0.0257 	0.0272 	0.0246 	0.0271 	
[0.030064613734668393, 0.617157044006123, 0.34102551728091723, 0.2311328460952463]	0.1001 	0.0615 	0.0478 	0.0406 	0.0379 	0.0348 	0.0321 	0.0318 	0.0350 	0.0322 	
[0.00726662368918695, 0.8345871297858657, 0.38408514823718976, 0.2548620342543481]	0.1440 	0.0839 	0.0623 	0.0547 	0.0470 	0.0418 	0.0382 	0.0364 	0.0340 	0.0332 	
[0.06322451596528882, 0.8658619974747352, 0.26046639377761593, 0.6935232115414663]	0.0650 	0.0507 	0.0433 	0.0447 	0.0338 	0.0380 	0.0404 	0.0343 	0.0332 	0.0313 	
[0.09701936071539871, 0.8132153003580387, 0.2587013949140426, 0.6109799761337773]	0.0598 	0.0449 	0.0438 	0.0374 	0.0332 	0.0303 	0.0323 	0.0290 	0.0256 	0.0274 	
[0.06435765502353928, 0.7565207869427847, 0.33447157708359054, 0.3129334084883949]	0.0658 	0.0398 	0.0359 	0.0326 	0.0299 	0.0330 	0.0298 	0.0254 	0.0266 	0.0271 	
[0.1, 0.9, 0.4951223995747201, 0.28840863415654683]	0.0628 	0.0383 	0.0343 	0.0307 	0.0307 	0.0323 	0.0284 	0.0329 	0.0258 	0.0265 	
[0.06602024295762457, 0.7563109801050724, 0.656853796786331, 0.6762556250437339]	0.0922 	0.0682 	0.0536 	0.0486 	0.0454 	0.0414 	0.0402 	0.0384 	0.0388 	0.0336 	
[0.07139797661638031, 0.7805489026328116, 0.5139045808454792, 0.5144860702549979]	0.0577 	0.0455 	0.0390 	0.0307 	0.0298 	0.0321 	0.0296 	0.0258 	0.0275 	0.0317 	
[0.07007300978566537, 0.728979800535019, 0.6729798707326478, 0.2485539307659746]	0.0598 	0.0441 	0.0367 	0.0328 	0.0310 	0.0288 	0.0266 	0.0261 	0.0242 	0.0250 	
[0.039331383021776266, 0.7491626945851504, 0.2137217785538742, 0.5198738782099344]	0.0736 	0.0456 	0.0382 	0.0346 	0.0345 	0.0331 	0.0324 	0.0318 	0.0302 	0.0286 	
[0.08269838585958182, 0.6175911475186685, 0.395174628701902, 0.5372334917864289]	0.0667 	0.0489 	0.0444 	0.0438 	0.0359 	0.0347 	0.0335 	0.0426 	0.0291 	0.0282 	
[0.07930411345294916, 0.6217702165780606, 0.31866920364155527, 0.3790985012317729]	0.0655 	0.0512 	0.0380 	0.0318 	0.0392 	0.0295 	0.0289 	0.0315 	0.0268 	0.0273 	
[0.06057838170570884, 0.6607404215109168, 0.23019912171348123, 0.2622313908636494]	0.0632 	0.0444 	0.0333 	0.0344 	0.0298 	0.0294 	0.0311 	0.0291 	0.0279 	0.0274 	
[0.03771106841812513, 0.7964953924461312, 0.2249737181198817, 0.20313072803750032]	0.0698 	0.0413 	0.0332 	0.0340 	0.0297 	0.0317 	0.0308 	0.0295 	0.0254 	0.0269 	
[0.042554618454834506, 0.8451197517357482, 0.39615799012034214, 0.26552895296201073]	0.0571 	0.0402 	0.0325 	0.0295 	0.0283 	0.0261 	0.0270 	0.0257 	0.0236 	0.0265 	
[0.021953111536861976, 0.6693568042908422, 0.541006483512235, 0.42565729653800877]	0.1155 	0.0730 	0.0593 	0.0492 	0.0472 	0.0389 	0.0370 	0.0357 	0.0346 	0.0338 	
[0.03399313887915934, 0.7388032262435332, 0.5259898161412007, 0.451776197445431]	0.0819 	0.0566 	0.0448 	0.0372 	0.0358 	0.0327 	0.0315 	0.0288 	0.0283 	0.0284 	
[0.0729210695661226, 0.7405291387138164, 0.6592581659984569, 0.6749394889624645]	0.0780 	0.0630 	0.0494 	0.0510 	0.0404 	0.0364 	0.0368 	0.0310 	0.0320 	0.0312 	
[0.02044407999692417, 0.7469156029258904, 0.644818886983477, 0.3418710738883478]	0.1196 	0.0742 	0.0562 	0.0502 	0.0419 	0.0402 	0.0361 	0.0349 	0.0334 	0.0324 	
[0.027668142879687267, 0.8530473602338384, 0.6348474504751748, 0.5441682447148879]	0.0881 	0.0517 	0.0441 	0.0455 	0.0376 	0.0345 	0.0359 	0.0336 	0.0320 	0.0321 	
[0.004481295697245084, 0.6547547396527884, 0.6479148080731465, 0.2615400100247162]	0.2831 	0.1946 	0.1503 	0.1222 	0.1057 	0.0929 	0.0829 	0.0749 	0.0703 	0.0660 	
[0.05012170627018136, 0.8621733060195267, 0.5100886225480501, 0.4352599929486456]	0.0579 	0.0418 	0.0374 	0.0330 	0.0292 	0.0356 	0.0290 	0.0317 	0.0267 	0.0277 	
[0.1, 0.9, 0.5294911930141646, 0.2]	0.0592 	0.0465 	0.0359 	0.0394 	0.0311 	0.0280 	0.0291 	0.0292 	0.0294 	0.0351 	
[0.07003451533810856, 0.8267316718309575, 0.6811920681046502, 0.4191342205443619]	0.0644 	0.0487 	0.0390 	0.0456 	0.0321 	0.0341 	0.0334 	0.0273 	0.0284 	0.0295 	
