[0.08662835991295764, 0.7885031511452865, 0.6022482608681439, 0.42507902765665195]	0.9826	0.9865	0.9866	0.9893	0.9890	0.9889	0.9890	0.9898	0.9905	0.9911	
[0.03566377640075322, 0.6890902497226098, 0.2665308468975373, 0.2050805745541046]	0.9728	0.9828	0.9856	0.9889	0.9886	0.9893	0.9908	0.9907	0.9913	0.9909	
[0.030064613734668393, 0.617157044006123, 0.34102551728091723, 0.2311328460952463]	0.9701	0.9807	0.9842	0.9863	0.9874	0.9884	0.9888	0.9898	0.9873	0.9887	
[0.00726662368918695, 0.8345871297858657, 0.38408514823718976, 0.2548620342543481]	0.9580	0.9749	0.9801	0.9831	0.9837	0.9854	0.9871	0.9868	0.9879	0.9889	
[0.06322451596528882, 0.8658619974747352, 0.26046639377761593, 0.6935232115414663]	0.9796	0.9842	0.9868	0.9853	0.9882	0.9877	0.9878	0.9890	0.9902	0.9901	
[0.09701936071539871, 0.8132153003580387, 0.2587013949140426, 0.6109799761337773]	0.9815	0.9858	0.9859	0.9877	0.9877	0.9900	0.9890	0.9907	0.9920	0.9912	
[0.06435765502353928, 0.7565207869427847, 0.33447157708359054, 0.3129334084883949]	0.9791	0.9865	0.9888	0.9893	0.9900	0.9901	0.9904	0.9923	0.9919	0.9911	
[0.1, 0.9, 0.4951223995747201, 0.28840863415654683]	0.9800	0.9868	0.9887	0.9911	0.9897	0.9898	0.9906	0.9905	0.9909	0.9920	
[0.06602024295762457, 0.7563109801050724, 0.656853796786331, 0.6762556250437339]	0.9717	0.9799	0.9828	0.9838	0.9854	0.9866	0.9872	0.9875	0.9874	0.9882	
[0.07139797661638031, 0.7805489026328116, 0.5139045808454792, 0.5144860702549979]	0.9812	0.9842	0.9867	0.9897	0.9899	0.9891	0.9898	0.9911	0.9907	0.9886	
[0.07007300978566537, 0.728979800535019, 0.6729798707326478, 0.2485539307659746]	0.9815	0.9853	0.9873	0.9888	0.9897	0.9895	0.9909	0.9915	0.9919	0.9906	
[0.039331383021776266, 0.7491626945851504, 0.2137217785538742, 0.5198738782099344]	0.9778	0.9844	0.9880	0.9882	0.9891	0.9886	0.9894	0.9892	0.9905	0.9906	
[0.08269838585958182, 0.6175911475186685, 0.395174628701902, 0.5372334917864289]	0.9789	0.9848	0.9855	0.9848	0.9883	0.9881	0.9886	0.9876	0.9913	0.9907	
[0.07930411345294916, 0.6217702165780606, 0.31866920364155527, 0.3790985012317729]	0.9785	0.9836	0.9874	0.9893	0.9875	0.9900	0.9903	0.9900	0.9912	0.9915	
