[0.010180581950763096, 0.8385198318173364, 0.7, 0.5698219996893743, 0.2]	2.1954 	1.9963 	1.7025 	1.7155 	1.6253 	1.6208 	1.4391 	1.7618 	1.5022 	1.4644 	1.3839 	1.2262 	1.2672 	1.1715 	1.2941 	1.3374 	1.3285 	1.1588 	1.1170 	1.1290 	1.0631 	1.1691 	1.0589 	1.1252 	1.1226 	1.0190 	1.0726 	0.9840 	0.9304 	1.0167 	0.9865 	0.9655 	1.0046 	0.9543 	0.9571 	0.9124 	0.9038 	0.9506 	0.9319 	0.8945 	0.8800 	0.9083 	0.8315 	0.8519 	0.8492 	0.8233 	0.8141 	0.9043 	0.8941 	0.8581 	0.7934 	0.7856 	0.7837 	0.8172 	0.7813 	0.7578 	0.7857 	0.7864 	0.7603 	0.7565 	0.7406 	0.7214 	0.7349 	0.7246 	0.8171 	0.7523 	0.7177 	0.7309 	0.7071 	0.7277 	0.7146 	0.7244 	0.6835 	0.7165 	0.7081 	0.6928 	0.6869 	0.7332 	0.7547 	0.7088 	0.6444 	0.6688 	0.6720 	0.7065 	0.6863 	0.6669 	0.6596 	0.6904 	0.6418 	0.6598 	0.6636 	0.6585 	0.6758 	0.6588 	0.6355 	0.6440 	0.6443 	0.6828 	0.6733 	0.6762 	
[0.02884024293306328, 0.889450394817368, 0.23027442692529992, 0.2549916465640237, 0.5463517154168501]	2.3033 	2.3029 	2.3027 	2.3028 	2.3036 	2.3034 	2.3032 	2.3034 	2.3031 	2.3029 	2.3027 	2.3026 	2.3032 	2.3029 	2.3035 	2.3030 	2.3029 	2.3033 	2.3027 	2.3028 	2.3031 	2.3031 	2.3030 	2.3032 	2.3030 	2.3031 	2.3031 	2.3028 	2.3027 	2.3028 	2.3034 	2.3029 	2.3028 	2.3030 	2.3030 	2.3027 	2.3035 	2.3030 	2.3029 	2.3033 	2.3030 	2.3034 	2.3028 	2.3032 	2.3041 	2.3030 	2.3027 	2.3034 	2.3032 	2.3031 	2.3031 	2.3031 	2.3027 	2.3028 	2.3028 	2.3035 	2.3035 	2.3034 	2.3032 	2.3031 	2.3033 	2.3031 	2.3028 	2.3034 	2.3035 	2.3030 	2.3035 	2.3031 	2.3031 	2.3033 	2.3030 	2.3032 	2.3034 	2.3031 	2.3032 	2.3029 	2.3032 	2.3027 	2.3029 	2.3028 	2.3040 	2.3029 	2.3033 	2.3032 	2.3032 	2.3033 	2.3033 	2.3036 	2.3026 	2.3035 	2.3032 	2.3032 	2.3029 	2.3031 	2.3028 	2.3029 	2.3031 	2.3031 	2.3034 	2.3027 	
[0.001, 0.7415918643977671, 0.6089020104841312, 0.4967552012872811, 0.26073538634457316]	2.2813 	2.2503 	2.1936 	2.1116 	2.0227 	1.9410 	1.8870 	1.8532 	1.8075 	1.8049 	1.7628 	1.7663 	1.7554 	1.6820 	1.7435 	1.7442 	1.6379 	1.6272 	1.5843 	1.6044 	1.6334 	1.5768 	1.5579 	1.5299 	1.6666 	1.5477 	1.5741 	1.4934 	1.5157 	1.5052 	1.5066 	1.5636 	1.4655 	1.4340 	1.4656 	1.4413 	1.4593 	1.4714 	1.4898 	1.4221 	1.4846 	1.4047 	1.3766 	1.3515 	1.3604 	1.4565 	1.3543 	1.4560 	1.3634 	1.3954 	1.3970 	1.3146 	1.3515 	1.3682 	1.3485 	1.2972 	1.3028 	1.3260 	1.3513 	1.3192 	1.3523 	1.3165 	1.2516 	1.2715 	1.2744 	1.2747 	1.2791 	1.2605 	1.2502 	1.2839 	1.2154 	1.2580 	1.2169 	1.2402 	1.2444 	1.2253 	1.2074 	1.2382 	1.2982 	1.2040 	1.2229 	1.2042 	1.2119 	1.1852 	1.1833 	1.2016 	1.1983 	1.2506 	1.1975 	1.2167 	1.2230 	1.2182 	1.1549 	1.2169 	1.1441 	1.1742 	1.1852 	1.1632 	1.1622 	1.1441 	
[0.09303199499845505, 0.6949126720428467, 0.29195940494537354, 0.30228012800216675, 0.4838625192642212]	1.9430 	2.3186 	1.9902 	1.8219 	1.5306 	1.4161 	1.3957 	1.2701 	1.2255 	1.1146 	1.0636 	1.1441 	0.9301 	0.8874 	0.9439 	1.0782 	0.9115 	0.8269 	0.8817 	0.8977 	0.7882 	0.7771 	0.7981 	0.7403 	0.8129 	0.7954 	0.8559 	0.7632 	0.7631 	0.7254 	0.7754 	0.7709 	0.7401 	0.7681 	0.7266 	0.7508 	0.7551 	0.7703 	0.7338 	0.7225 	0.7546 	0.8264 	0.6943 	0.7723 	0.7364 	0.7259 	0.7334 	0.7349 	0.6970 	0.7614 	0.7135 	0.7374 	0.7603 	0.7066 	0.7100 	0.8256 	0.7463 	0.7506 	0.7029 	0.7152 	0.7316 	0.6843 	0.7159 	0.7244 	0.6903 	0.7728 	0.7357 	0.7180 	0.7456 	0.7589 	0.7438 	0.7405 	0.7259 	0.7918 	0.7303 	0.7225 	0.7199 	0.7037 	0.7360 	0.7256 	0.7397 	0.7484 	0.7330 	0.7187 	0.7339 	0.7420 	0.7734 	0.7181 	0.8362 	0.7413 	0.7912 	0.7147 	0.7240 	0.8121 	0.7681 	0.7170 	0.7385 	0.7161 	0.7698 	0.7423 	
[0.04054791661458461, 0.6, 0.49894934485854103, 0.7, 0.3847447163146652]	1.9987 	2.0835 	1.7153 	1.7185 	1.6419 	1.6319 	1.3514 	1.3920 	1.5617 	1.2911 	1.2992 	1.2184 	1.2367 	1.1756 	1.2545 	1.1138 	1.1968 	1.0410 	1.1255 	0.9774 	1.1277 	1.1349 	1.0421 	0.9409 	0.9824 	0.9888 	1.0295 	0.8785 	0.9599 	0.9680 	0.8872 	0.9000 	1.0415 	0.9739 	0.8607 	0.8683 	1.0266 	0.8536 	0.9016 	0.8622 	0.7891 	0.8074 	0.7856 	0.7612 	0.7700 	0.7982 	0.7785 	0.8176 	0.7795 	0.7753 	0.7905 	0.7734 	0.7069 	0.7306 	0.7613 	0.7217 	0.7521 	0.7599 	0.7312 	0.7540 	0.7738 	0.7882 	0.7268 	0.7437 	0.7519 	0.7492 	0.7590 	0.7106 	0.8024 	0.6800 	0.7165 	0.6735 	0.7159 	0.6773 	0.7093 	0.6938 	0.6937 	0.6929 	0.7905 	0.7902 	0.6929 	0.6837 	0.7097 	0.6646 	0.6983 	0.6769 	0.6618 	0.6806 	0.6835 	0.6820 	0.7072 	0.6795 	0.7165 	0.6509 	0.7219 	0.7027 	0.6702 	0.6578 	0.7239 	0.7214 	
[0.07370154150275131, 0.689357146671448, 0.2, 0.2, 0.5518399370028853]	2.2388 	2.3051 	2.1176 	1.7101 	1.5794 	1.4814 	1.3980 	1.3577 	1.2402 	1.1368 	1.0359 	1.0293 	0.9852 	0.9391 	1.0076 	0.9343 	0.9105 	0.8489 	0.8606 	0.8671 	0.8043 	0.8282 	0.7867 	0.8296 	0.7876 	0.7747 	0.7917 	0.8353 	0.7978 	0.7748 	0.7542 	0.7394 	0.7338 	0.7734 	0.7656 	0.8246 	0.8301 	0.7332 	0.8254 	0.8704 	0.7650 	0.7388 	0.7702 	0.7725 	0.7405 	0.7655 	0.7741 	0.7919 	0.7646 	0.7798 	0.7819 	0.7415 	0.7399 	0.7492 	0.7354 	0.7323 	0.7717 	0.7793 	0.7484 	0.7716 	0.7825 	0.7995 	0.7455 	0.7701 	0.7526 	0.8744 	0.7894 	0.8029 	0.7581 	0.7807 	0.7768 	0.7578 	0.7877 	0.8060 	0.7522 	0.7764 	0.7756 	0.8604 	0.7954 	0.8245 	0.8333 	0.8274 	0.8373 	0.8105 	0.7793 	0.7665 	0.8134 	0.8134 	0.8061 	0.7684 	0.8325 	0.8080 	0.7563 	0.7935 	0.7897 	0.8097 	0.7874 	0.7780 	0.7697 	0.8314 	
[0.004281993678614719, 0.9, 0.4444882812844845, 0.2599703014020583, 0.5460118791232503]	1.9527 	1.6766 	1.5359 	1.4595 	1.3935 	1.2824 	1.4134 	1.1770 	1.1835 	1.1049 	1.0545 	1.1381 	1.0254 	0.9651 	0.9439 	0.9278 	0.8867 	0.9269 	0.9113 	0.8273 	0.8279 	0.8247 	0.8219 	0.7809 	0.7696 	0.7851 	0.8157 	0.7520 	0.7386 	0.7566 	0.7602 	0.7195 	0.7084 	0.7241 	0.7134 	0.7276 	0.7196 	0.6955 	0.7038 	0.6905 	0.6846 	0.6856 	0.6938 	0.6525 	0.6849 	0.6601 	0.6499 	0.6559 	0.6658 	0.6567 	0.6656 	0.6531 	0.6392 	0.6251 	0.6386 	0.6249 	0.6416 	0.6310 	0.6240 	0.6353 	0.6203 	0.6330 	0.6437 	0.6257 	0.6106 	0.6201 	0.6486 	0.6131 	0.5930 	0.5971 	0.5978 	0.6211 	0.6291 	0.5906 	0.5961 	0.6016 	0.5954 	0.5979 	0.5998 	0.5944 	0.6059 	0.6386 	0.5913 	0.5860 	0.6015 	0.5862 	0.5896 	0.5992 	0.5819 	0.5958 	0.6072 	0.5795 	0.6065 	0.5880 	0.5835 	0.5925 	0.5689 	0.5779 	0.6042 	0.5744 	
[0.03955622384840169, 0.8999999999397473, 0.7, 0.6412263339388636, 0.32933975695829404]	2.3241 	2.3030 	2.3043 	2.3033 	2.3030 	2.3028 	2.3035 	2.3035 	2.3035 	2.3038 	2.3032 	2.3040 	2.3042 	2.3030 	2.3032 	2.3029 	2.3039 	2.3035 	2.3027 	2.3027 	2.3031 	2.3033 	2.3030 	2.3029 	2.3027 	2.3033 	2.3029 	2.3028 	2.3045 	2.3035 	2.3031 	2.3045 	2.3028 	2.3037 	2.3038 	2.3031 	2.3030 	2.3029 	2.3030 	2.3040 	2.3027 	2.3038 	2.3029 	2.3029 	2.3040 	2.3036 	2.3032 	2.3043 	2.3031 	2.3031 	2.3035 	2.3033 	2.3037 	2.3031 	2.3030 	2.3033 	2.3031 	2.3031 	2.3035 	2.3028 	2.3031 	2.3035 	2.3032 	2.3031 	2.3053 	2.3032 	2.3028 	2.3034 	2.3035 	2.3039 	2.3037 	2.3035 	2.3032 	2.3031 	2.3029 	2.3031 	2.3034 	2.3044 	2.3034 	2.3030 	2.3037 	2.3034 	2.3029 	2.3033 	2.3032 	2.3034 	2.3031 	2.3030 	2.3030 	2.3032 	2.3042 	2.3031 	2.3030 	2.3029 	2.3032 	2.3031 	2.3027 	2.3034 	2.3043 	2.3039 	
[0.08544358031064597, 0.6468305152576388, 0.6443918295621882, 0.6484602350304216, 0.2]	2.2177 	1.9596 	1.7746 	1.7072 	1.8110 	1.7083 	1.8227 	1.5442 	1.6592 	2.0422 	1.7876 	1.3162 	1.4957 	1.2995 	1.5195 	1.2983 	1.6299 	1.3480 	1.3904 	1.2313 	1.7883 	1.1679 	1.3046 	1.4056 	1.3629 	1.4373 	1.3738 	1.2442 	1.2574 	1.1122 	1.1046 	1.3712 	1.3472 	1.0870 	1.1520 	1.0847 	1.1071 	1.0363 	1.0420 	1.1471 	1.0694 	1.2944 	0.9583 	0.9623 	0.9339 	1.0203 	1.0241 	1.0539 	1.0403 	0.9825 	1.0697 	0.9835 	1.0539 	1.0387 	1.0275 	1.0095 	0.9141 	1.1118 	0.9605 	1.0113 	0.9204 	0.8843 	1.1743 	0.9222 	1.0702 	0.9603 	0.8782 	0.9013 	0.9237 	1.0261 	1.1754 	0.9503 	1.0658 	0.9938 	1.0059 	0.9529 	0.9357 	0.9529 	0.9677 	0.9860 	1.0967 	0.9324 	0.9040 	0.8213 	0.9771 	1.0329 	0.9857 	0.8588 	0.8734 	0.9174 	0.8987 	1.0103 	0.9545 	0.9167 	0.9169 	0.9794 	0.8928 	1.0531 	0.9803 	0.9623 	
[0.001, 0.6666906083773307, 0.5669119174076466, 0.5460704260917395, 0.7]	2.2974 	2.2899 	2.2789 	2.2602 	2.2301 	2.2006 	2.1722 	2.1377 	2.1048 	2.0733 	2.0732 	2.0022 	2.0012 	2.0194 	1.9927 	1.9119 	1.8961 	1.9029 	1.8683 	1.8998 	1.8697 	1.8324 	1.9254 	1.8368 	1.8772 	1.8065 	1.8829 	1.8395 	1.8266 	1.8067 	1.8326 	1.7916 	1.7559 	1.8388 	1.7282 	1.7286 	1.8171 	1.7200 	1.6691 	1.8125 	1.6928 	1.6384 	1.6565 	1.6690 	1.7152 	1.6416 	1.6671 	1.7243 	1.6356 	1.6918 	1.6148 	1.6108 	1.6838 	1.5784 	1.6779 	1.5701 	1.6304 	1.6793 	1.6969 	1.6316 	1.5317 	1.5381 	1.5277 	1.5293 	1.5960 	1.5678 	1.5295 	1.5099 	1.5279 	1.5319 	1.5749 	1.5314 	1.5163 	1.5301 	1.5527 	1.4929 	1.4837 	1.5734 	1.5639 	1.5381 	1.5410 	1.4642 	1.4889 	1.4465 	1.5790 	1.4759 	1.4381 	1.4900 	1.5047 	1.4207 	1.4293 	1.4398 	1.4474 	1.3968 	1.4132 	1.4635 	1.4063 	1.4872 	1.3898 	1.4050 	
