[0.01424960353190411, 0.7155630673675552, 0.3944491549187995, 0.6050739268829823, 0.6402094032693777]	1.9614 	1.8241 	1.7453 	1.6440 	1.4863 	1.4756 	1.3390 	1.3343 	1.3618 	1.3477 	1.1787 	1.2168 	1.1536 	1.1161 	1.1165 	1.0929 	1.1310 	1.0260 	0.9949 	0.9871 	0.9568 	0.9501 	0.9979 	0.9618 	0.9445 	1.0631 	0.9085 	0.9381 	0.8870 	0.9272 	0.9343 	0.8633 	0.9455 	0.8433 	0.8795 	0.8088 	0.8269 	0.8038 	0.7995 	0.8051 	0.8099 	0.7766 	0.7644 	0.7908 	0.7643 	0.7775 	0.7909 	0.7510 	0.7212 	0.7393 	0.7745 	0.7507 	0.7488 	0.7131 	0.7598 	0.7065 	0.7188 	0.7176 	0.7143 	0.7346 	0.6936 	0.6968 	0.6955 	0.8327 	0.6814 	0.7256 	0.6873 	0.6845 	0.6752 	0.6791 	0.7004 	0.6643 	0.7099 	0.7141 	0.7168 	0.6698 	0.7140 	0.6438 	0.6452 	0.6638 	0.6590 	0.6918 	0.7252 	0.6601 	0.6560 	0.6605 	0.6610 	0.6332 	0.6595 	0.6302 	0.6347 	0.6241 	0.6330 	0.6171 	0.6232 	0.6401 	0.6296 	0.6498 	0.6299 	0.6295 	
[0.07683918641393943, 0.7313293039003815, 0.2529592685596836, 0.6269341519643286, 0.6489095782710439]	2.3039 	2.3068 	2.3032 	2.3028 	2.3038 	2.3036 	2.1227 	1.8433 	1.7843 	1.7171 	1.5598 	1.5558 	1.4447 	1.2922 	1.3322 	1.4008 	1.1939 	1.2167 	1.1456 	1.1199 	1.1086 	1.0619 	1.0431 	1.0364 	1.0718 	0.9843 	0.9861 	0.9381 	1.0221 	0.9406 	1.0154 	0.9707 	0.9022 	0.9364 	0.9786 	1.0969 	0.9333 	0.9173 	0.9167 	0.9248 	0.9616 	0.9062 	0.8926 	0.9665 	0.8616 	0.8915 	0.9144 	0.9609 	0.8809 	0.8915 	0.8674 	0.8810 	0.9139 	0.9101 	1.0372 	0.8943 	0.8960 	0.8709 	0.8969 	0.9245 	0.8935 	0.8918 	0.8649 	0.8681 	0.9100 	0.8427 	1.1257 	0.8928 	0.8532 	0.9026 	0.8694 	0.8619 	0.8672 	0.9049 	0.8651 	0.8532 	0.8245 	0.8308 	0.8620 	0.8862 	0.8312 	0.8811 	0.8678 	0.8766 	0.8723 	0.8358 	0.8451 	0.8341 	0.8806 	0.8592 	0.8753 	0.8532 	0.8267 	0.8502 	0.8710 	0.8567 	0.8745 	0.9433 	0.8345 	0.8491 	
[0.09105835842075415, 0.7112311800154216, 0.6622994591778244, 0.6583978067549164, 0.4035242575056379]	2.3058 	2.3042 	2.3034 	2.3039 	2.3028 	2.3030 	2.3036 	2.3037 	2.3036 	2.3028 	2.3030 	2.3027 	2.3031 	2.3005 	2.3032 	2.3037 	2.3033 	2.3038 	2.3035 	2.3032 	2.3032 	2.3030 	2.3028 	2.3033 	2.3031 	2.3030 	2.3033 	2.3030 	2.3031 	2.3033 	2.3031 	2.3030 	2.3033 	2.3030 	2.3028 	2.3036 	2.3035 	2.3030 	2.3026 	2.3029 	2.3027 	2.3028 	2.3035 	2.3034 	2.3036 	2.3033 	2.3028 	2.3033 	2.3035 	2.3027 	2.3031 	2.3036 	2.3030 	2.3030 	2.3032 	2.3037 	2.3031 	2.3038 	2.3034 	2.3032 	2.3034 	2.3033 	2.3033 	2.3030 	2.3029 	2.3034 	2.3029 	2.3031 	2.3029 	2.3029 	2.3027 	2.3030 	2.3029 	2.3031 	2.3031 	2.3030 	2.3031 	2.3032 	2.3029 	2.3025 	2.3036 	2.3032 	2.3032 	2.3035 	2.3032 	2.3030 	2.3029 	2.3027 	2.3032 	2.3026 	2.3031 	2.3056 	2.3035 	2.3025 	2.3029 	2.3035 	2.3037 	2.3039 	2.3034 	2.3028 	
[0.057010295653160036, 0.8807812330940454, 0.5225405880194649, 0.33695610476388527, 0.3770279245023743]	2.3031 	2.3030 	2.3033 	2.3034 	2.3030 	2.3033 	2.3033 	2.3033 	2.3030 	2.3030 	2.3033 	2.3035 	2.3036 	2.3042 	2.3036 	2.3041 	2.3033 	2.3036 	2.3036 	2.3037 	2.3029 	2.3036 	2.3035 	2.3033 	2.3027 	2.3027 	2.3036 	2.3030 	2.3030 	2.3029 	2.3031 	2.3038 	2.3033 	2.3028 	2.3031 	2.3038 	2.3035 	2.3033 	2.3030 	2.3029 	2.3033 	2.3035 	2.3038 	2.3031 	2.3037 	2.3033 	2.3032 	2.3028 	2.3032 	2.3034 	2.3037 	2.3043 	2.3035 	2.3029 	2.3031 	2.3033 	2.3027 	2.3038 	2.3038 	2.3032 	2.3034 	2.3040 	2.3037 	2.3032 	2.3039 	2.3034 	2.3033 	2.3032 	2.3030 	2.3035 	2.3036 	2.3031 	2.3034 	2.3034 	2.3036 	2.3033 	2.3042 	2.3040 	2.3038 	2.3039 	2.3027 	2.3036 	2.3034 	2.3035 	2.3036 	2.3030 	2.3032 	2.3046 	2.3034 	2.3029 	2.3037 	2.3041 	2.3041 	2.3029 	2.3029 	2.3030 	2.3037 	2.3035 	2.3040 	2.3034 	
[0.05032370191284993, 0.8025843197853755, 0.54368723970926, 0.310025447334381, 0.434937141048947]	2.1691 	1.8739 	1.8793 	1.6821 	1.4572 	1.3961 	1.4374 	1.2455 	1.2065 	1.1458 	1.1677 	1.0936 	1.0450 	1.0328 	1.1087 	0.9858 	0.9503 	0.9733 	0.9240 	0.9452 	0.9291 	0.9510 	0.8424 	0.9734 	0.8269 	0.8106 	0.8735 	0.8067 	0.8152 	0.9751 	0.9085 	0.8518 	0.7790 	0.9360 	0.8122 	0.7797 	0.7605 	0.7493 	0.7817 	0.7277 	0.7880 	1.0033 	0.7725 	0.7649 	0.7890 	0.7997 	0.8473 	0.7415 	0.7768 	0.7604 	0.8061 	0.7802 	0.7528 	0.7701 	0.7162 	0.7590 	0.7074 	0.7242 	0.7751 	0.7967 	0.8114 	0.8199 	0.7273 	0.7736 	0.7670 	0.7711 	0.7528 	0.8230 	0.6961 	0.7382 	0.7673 	0.7234 	0.7476 	0.7117 	0.7352 	0.7580 	0.7406 	0.7145 	0.7493 	0.8053 	0.7337 	0.7184 	0.7848 	0.7811 	0.7481 	0.7180 	0.8217 	0.7106 	0.7344 	0.7217 	0.7457 	0.8013 	0.7324 	0.7411 	0.7445 	0.7497 	0.7639 	0.7516 	0.7878 	0.7507 	
[0.014306707461162856, 0.6714298280776164, 0.29647848229253204, 0.5300508999929814, 0.2195924850703287]	1.9483 	1.5360 	1.4556 	1.3513 	1.3849 	1.2622 	1.2156 	1.2813 	1.1476 	1.1334 	1.1479 	1.0477 	1.0028 	1.0206 	1.0280 	0.9205 	0.9065 	0.8935 	0.8802 	0.8351 	0.8334 	0.8229 	0.8005 	0.7951 	0.8061 	0.7699 	0.7692 	0.7928 	0.7624 	0.8054 	0.7491 	0.7502 	0.7243 	0.7530 	0.7793 	0.7170 	0.7283 	0.7089 	0.6851 	0.7031 	0.6670 	0.6796 	0.6802 	0.6607 	0.6701 	0.6478 	0.6588 	0.6495 	0.6984 	0.6442 	0.6310 	0.6401 	0.6278 	0.6401 	0.6319 	0.6320 	0.6262 	0.6013 	0.6022 	0.6574 	0.6036 	0.6059 	0.6036 	0.5995 	0.5898 	0.5950 	0.6004 	0.5888 	0.5937 	0.5850 	0.5847 	0.6135 	0.5905 	0.5959 	0.5983 	0.5820 	0.5755 	0.5846 	0.5714 	0.5655 	0.5650 	0.5650 	0.5680 	0.5999 	0.5662 	0.5736 	0.5868 	0.5582 	0.5439 	0.5555 	0.5586 	0.5503 	0.5806 	0.5548 	0.5674 	0.5473 	0.5530 	0.5553 	0.5517 	0.5509 	
[0.07281642929022544, 0.7065072040467856, 0.26221455353529943, 0.5413317432586757, 0.5638642916427283]	2.3030 	2.3048 	2.3039 	2.3030 	2.3032 	2.3030 	2.3026 	2.3028 	2.3029 	2.3031 	2.3032 	2.3034 	2.3033 	2.3031 	2.3028 	2.3030 	2.3028 	2.3030 	2.3029 	2.3032 	2.3035 	2.3030 	2.3033 	2.3028 	2.3037 	2.3036 	2.3031 	2.3031 	2.3031 	2.3027 	2.3029 	2.3028 	2.3031 	2.3018 	2.3028 	2.3027 	2.3026 	2.3034 	2.3032 	2.3029 	2.3036 	2.3038 	2.3031 	2.3033 	2.3036 	2.3026 	2.3029 	2.3030 	2.3032 	2.3038 	2.3034 	2.3030 	2.3027 	2.3029 	2.3029 	2.3027 	2.3027 	2.3028 	2.3031 	2.3030 	2.3032 	2.3026 	2.3028 	2.3028 	2.3030 	2.3027 	2.3027 	2.3036 	2.3029 	2.3034 	2.3032 	2.3026 	2.3032 	2.3034 	2.3031 	2.3028 	2.3032 	2.3040 	2.3033 	2.3026 	2.3032 	2.3031 	2.3031 	2.3029 	2.3031 	2.3031 	2.3028 	2.3029 	2.3030 	2.3035 	2.3028 	2.3036 	2.3035 	2.3029 	2.3030 	2.3036 	2.3026 	2.3030 	2.3036 	2.3030 	
[0.07306071947268346, 0.8710337582790457, 0.6711812376997146, 0.6372380323279452, 0.2874844055805684]	2.3033 	2.3032 	2.2810 	2.3027 	2.3033 	2.3036 	2.3037 	2.3052 	2.3035 	2.3045 	2.3035 	2.3026 	2.3033 	2.3035 	2.3035 	2.3036 	2.3032 	2.3036 	2.3041 	2.3032 	2.3033 	2.3031 	2.3033 	2.3036 	2.3031 	2.3038 	2.3031 	2.3031 	2.3036 	2.3034 	2.3032 	2.3026 	2.3030 	2.3035 	2.3041 	2.3035 	2.3033 	2.3033 	2.3040 	2.3029 	2.3040 	2.3031 	2.3036 	2.3034 	2.3036 	2.3038 	2.3030 	2.3034 	2.3040 	2.3047 	2.3036 	2.3036 	2.3036 	2.3035 	2.3041 	2.3039 	2.3032 	2.3031 	2.3029 	2.3034 	2.3032 	2.3034 	2.3028 	2.3053 	2.3039 	2.3035 	2.3037 	2.3034 	2.3052 	2.3040 	2.3043 	2.3031 	2.3033 	2.3031 	2.3038 	2.3038 	2.3036 	2.3033 	2.3037 	2.3036 	2.3050 	2.3030 	2.3028 	2.3036 	2.3034 	2.3036 	2.3041 	2.3032 	2.3035 	2.3036 	2.3031 	2.3035 	2.3035 	2.3037 	2.3030 	2.3038 	2.3036 	2.3030 	2.3031 	2.3045 	
[0.09148339019899908, 0.7438822442328267, 0.46534791179720203, 0.22774021679486794, 0.5219582368834814]	2.2912 	2.0846 	1.7567 	1.5718 	1.6317 	1.4274 	1.6349 	1.3462 	1.4981 	1.2529 	1.4624 	1.4692 	1.6647 	1.4336 	1.1644 	1.1008 	1.4087 	1.3803 	0.9921 	1.0164 	1.0273 	1.0198 	1.0651 	1.1775 	1.2539 	1.0074 	1.1394 	1.0461 	1.1814 	0.8825 	1.1080 	0.9263 	0.9832 	0.8333 	1.0119 	1.1413 	1.0280 	0.8701 	0.9522 	1.4533 	0.9963 	0.9045 	0.9290 	0.8831 	0.8280 	1.0183 	1.0653 	0.8903 	0.9135 	0.8551 	0.9040 	0.7815 	0.9347 	0.8976 	0.8814 	0.9452 	1.1945 	0.9810 	0.8942 	0.9595 	0.8388 	0.8397 	0.9281 	1.0958 	0.9890 	0.8670 	0.8390 	0.9249 	0.8657 	0.9303 	0.8059 	0.8657 	0.8393 	0.9186 	0.8918 	0.9043 	0.7950 	0.8196 	0.9619 	0.8453 	0.9669 	0.8761 	0.9015 	0.8272 	0.9257 	0.8378 	0.9415 	0.8766 	1.1178 	0.8134 	0.8477 	0.8623 	1.3829 	0.9063 	0.8313 	0.9816 	0.8438 	0.9278 	0.9131 	0.8476 	
[0.04194935170638845, 0.6251753623469717, 0.4466174380333291, 0.32017276674467565, 0.5857154996695078]	1.9868 	1.6992 	1.5063 	1.3618 	1.2947 	1.2772 	1.2397 	1.1954 	1.1104 	1.0983 	1.0633 	1.0122 	1.0069 	0.9964 	0.9794 	0.9183 	0.9602 	0.9099 	0.8625 	0.7968 	0.9026 	0.7885 	0.7652 	0.9054 	0.7765 	0.8948 	0.7608 	0.7311 	0.7987 	0.7124 	0.7199 	0.6785 	0.6832 	0.6844 	0.7350 	0.6911 	0.6615 	0.6635 	0.6760 	0.6680 	0.6606 	0.6886 	0.6743 	0.6568 	0.6390 	0.6494 	0.6762 	0.6573 	0.6376 	0.6500 	0.6280 	0.6640 	0.6400 	0.6260 	0.6350 	0.6236 	0.6167 	0.6251 	0.6584 	0.6725 	0.6179 	0.6193 	0.6011 	0.5935 	0.6208 	0.6727 	0.7032 	0.6341 	0.6517 	0.5892 	0.6028 	0.6105 	0.5990 	0.5966 	0.5999 	0.7027 	0.5965 	0.5944 	0.6023 	0.6304 	0.5939 	0.6202 	0.6032 	0.6129 	0.5873 	0.6021 	0.6350 	0.5821 	0.5941 	0.6000 	0.5770 	0.5859 	0.6293 	0.5856 	0.6435 	0.5848 	0.6107 	0.5978 	0.5941 	0.5975 	
