1452581031,nan,-1,19999,1,0
1452581051,nan,-1,19999,1,0
1452581071,nan,-1,19999,1,0
1452581091,nan,-1,19999,1,0
1452581111,nan,-1,19999,1,0
1452581131,nan,-1,19999,1,0
1452581151,nan,-1,19999,1,0
1452581171,nan,-1,19999,1,0
1452581191,nan,-1,19999,1,0
1452581211,nan,-1,19999,1,0
1452581231,nan,-1,19999,1,0
1452581251,nan,-1,19999,1,0
1452581271,nan,-1,19999,1,0
1452581291,nan,-1,19999,1,0
1452581311,nan,-1,19999,1,0
1452581331,nan,-1,19999,1,0
1452581351,nan,-1,19999,1,0
1452581371,nan,-1,19999,1,0
1452581391,nan,-1,19999,1,0
1452581411,nan,-1,19999,1,0
1452581431,nan,-1,19999,1,0
1452581452,nan,-1,19999,1,0
1452581472,nan,-1,19999,1,0
1452581492,nan,-1,19999,1,0
1452581512,nan,-1,19999,1,0
1452581532,nan,-1,19999,1,0
1452581552,nan,-1,19999,1,0
1452581572,nan,-1,19999,1,0
1452581592,nan,-1,19999,1,0
1452581612,nan,-1,19999,1,0
1452581632,nan,-1,19999,1,0
1452581652,nan,-1,19999,1,0
1452581672,nan,-1,19999,1,0
1452581692,nan,-1,19999,1,0
1452581712,nan,-1,19999,1,0
1452581732,nan,-1,19999,1,0
1452581752,nan,-1,19999,1,0
1452581772,nan,-1,19999,1,0
1452581792,nan,-1,19999,1,0
1452581812,nan,-1,19999,1,0
1452581832,nan,-1,19999,1,0
1452581852,nan,-1,19999,1,0
1452581872,nan,-1,19999,1,0
1452581892,nan,-1,19999,1,0
1452581912,nan,-1,19999,1,0
1452581932,nan,-1,19999,1,0
1452581952,nan,-1,19999,1,0
1452581972,nan,-1,19999,1,0
1452581992,nan,-1,19999,1,0
1452582012,nan,-1,19999,1,0
1452582032,nan,-1,19999,1,0
1452582052,nan,-1,19999,1,0
1452582072,nan,-1,19999,1,0
1452582092,nan,-1,19999,1,0
1452582112,nan,-1,19999,1,0
1452582133,nan,-1,19999,1,0
1452582153,nan,-1,19999,1,0
1452582173,nan,-1,19999,1,0
1452582193,nan,-1,19999,1,0
1452582213,nan,-1,19999,1,0
1452582233,nan,-1,19999,1,0
1452582253,nan,-1,19999,1,0
1452582273,nan,-1,19999,1,0
1452582293,nan,-1,19999,1,0
1452582313,nan,-1,19999,1,0
1452582333,nan,-1,19999,1,0
1452582353,nan,-1,19999,1,0
1452582373,nan,-1,19999,1,0
1452582393,nan,-1,19999,1,0
1452582413,nan,-1,19999,1,0
1452582433,nan,-1,19999,1,0
1452582453,nan,-1,19999,1,0
1452582473,nan,-1,19999,1,0
1452582493,nan,-1,19999,1,0
1452582513,nan,-1,19999,1,0
1452582533,nan,-1,19999,1,0
1452582553,nan,-1,19999,1,0
1452582573,nan,-1,19999,1,0
1452582593,nan,-1,19999,1,0
1452582613,nan,-1,19999,1,0
1452582633,nan,-1,19999,1,0
1452582653,nan,-1,19999,1,0
1452582673,nan,-1,19999,1,0
1452582693,nan,-1,19999,1,0
1452582713,nan,-1,19999,1,0
1452582733,nan,-1,19999,1,0
1452582753,nan,-1,19999,1,0
1452582773,nan,-1,19999,1,0
1452582794,nan,-1,19999,1,0
1452582814,nan,-1,19999,1,0
1452582834,nan,-1,19999,1,0
1452582854,nan,-1,19999,1,0
1452582874,nan,-1,19999,1,0
1452582894,nan,-1,19999,1,0
1452582914,nan,-1,19999,1,0
1452582934,nan,-1,19999,1,0
1452582954,nan,-1,19999,1,0
1452582974,nan,-1,19999,1,0
1452582994,nan,-1,19999,1,0
1452583014,nan,-1,19999,1,0
1452583034,nan,-1,19999,1,0
1452583054,nan,-1,19999,1,0
1452583074,nan,-1,19999,1,0
1452583094,nan,-1,19999,1,0
1452583114,nan,-1,19999,1,0
1452583134,nan,-1,19999,1,0
1452583154,nan,-1,19999,1,0
1452583174,nan,-1,19999,1,0
1452583194,nan,-1,19999,1,0
1452583214,nan,-1,19999,1,0
1452583234,nan,-1,19999,1,0
1452583254,nan,-1,19999,1,0
1452583274,nan,-1,19999,1,0
1452583294,nan,-1,19999,1,0
1452583314,nan,-1,19999,1,0
1452583334,nan,-1,19999,1,0
1452583354,nan,-1,19999,1,0
1452583374,nan,-1,19999,1,0
1452583394,nan,-1,19999,1,0
1452583414,nan,-1,19999,1,0
1452583434,nan,-1,19999,1,0
1452583454,nan,-1,19999,1,0
1452583474,nan,-1,19999,1,0
1452583495,nan,-1,19999,1,0
1452583515,nan,-1,19999,1,0
1452583535,nan,-1,19999,1,0
1452583555,nan,-1,19999,1,0
1452583575,nan,-1,19999,1,0
1452583595,nan,-1,19999,1,0
1452583615,nan,-1,19999,1,0
1452583635,nan,-1,19999,1,0
1452583655,nan,-1,19999,1,0
1452583675,nan,-1,19999,1,0
1452583695,nan,-1,19999,1,0
1452583715,nan,-1,19999,1,0
1452583735,nan,-1,19999,1,0
1452583755,nan,-1,19999,1,0
1452583775,nan,-1,19999,1,0
1452583795,nan,-1,19999,1,0
1452583815,nan,-1,19999,1,0
1452583835,nan,-1,19999,1,0
1452583855,nan,-1,19999,1,0
1452583875,nan,-1,19999,1,0
1452583895,nan,-1,19999,1,0
1452583915,nan,-1,19999,1,0
1452583935,nan,-1,19999,1,0
1452583955,nan,-1,19999,1,0
1452583975,nan,-1,19999,1,0
1452583995,nan,-1,19999,1,0
1452584015,nan,-1,19999,1,0
1452584035,nan,-1,19999,1,0
1452584055,nan,-1,19999,1,0
1452584075,nan,-1,19999,1,0
1452584095,nan,-1,19999,1,0
1452584115,nan,-1,19999,1,0
1452584135,nan,-1,19999,1,0
1452584155,nan,-1,19999,1,0
1452584175,nan,-1,19999,1,0
1452584196,nan,-1,19999,1,0
1452584216,nan,-1,19999,1,0
1452584236,nan,-1,19999,1,0
1452584256,nan,-1,19999,1,0
1452584276,nan,-1,19999,1,0
1452584296,nan,-1,19999,1,0
1452584316,nan,-1,19999,1,0
1452584336,nan,-1,19999,1,0
1452584356,nan,-1,19999,1,0
1452584376,2.558207,5859,19999,0,1
1452584396,2.558207,5859,19998,1,1
1452584416,2.558207,5859,19998,1,1
1452584436,2.558207,5859,19998,1,1
1452584456,2.558207,5859,19998,1,1
1452584476,2.558207,5859,19998,1,1
1452584496,2.558207,5859,19998,1,1
1452584516,2.558207,5859,19998,1,1
1452584536,2.558207,5859,19998,1,1
1452584556,2.558207,5859,19998,1,1
1452584576,2.558207,5859,19998,1,1
1452584596,2.558207,5859,19998,1,1
1452584616,2.558207,5859,19998,1,1
1452584636,2.558207,5859,19998,1,1
1452584656,2.558207,5859,19998,1,1
1452584676,2.558207,5859,19998,1,1
1452584696,2.558207,5859,19998,1,1
1452584716,2.558207,5859,19998,1,1
1452584736,2.558207,5859,19998,1,1
1452584756,2.558207,5859,19998,1,1
1452584776,2.558207,5859,19998,1,1
1452584796,2.558207,5859,19998,1,1
1452584816,2.558207,5859,19998,1,1
1452584836,2.558207,5859,19998,1,1
1452584856,2.558207,5859,19998,1,1
1452584876,2.558207,5859,19998,1,1
1452584896,2.558207,5859,19998,1,1
1452584916,2.558207,5859,19998,1,1
1452584936,2.558207,5859,19998,1,1
1452584957,2.558207,5859,19998,1,1
1452584977,2.558207,5859,19998,1,1
1452584997,2.558207,5859,19998,1,1
1452585017,2.558207,5859,19998,1,1
1452585037,2.558207,5859,19998,1,1
1452585057,2.558207,5859,19998,1,1
1452585077,2.558207,5859,19998,1,1
1452585097,2.558207,5859,19998,1,1
1452585117,2.558207,5859,19998,1,1
1452585137,2.558207,5859,19998,1,1
1452585157,2.558207,5859,19998,1,1
1452585177,2.558207,5859,19998,1,1
1452585197,2.558207,5859,19998,1,1
1452585217,2.558207,5859,19998,1,1
1452585237,2.558207,5859,19998,1,1
1452585257,2.558207,5859,19998,1,1
1452585277,2.558207,5859,19998,1,1
1452585297,2.558207,5859,19998,1,1
1452585317,2.558207,5859,19998,1,1
1452585337,2.558207,5859,19998,1,1
1452585357,2.558207,5859,19998,1,1
1452585377,2.558207,5859,19998,1,1
1452585397,2.558207,5859,19998,1,1
1452585417,2.558207,5859,19998,1,1
1452585437,2.558207,5859,19998,1,1
1452585457,2.558207,5859,19998,1,1
1452585477,2.558207,5859,19998,1,1
1452585497,2.558207,5859,19998,1,1
1452585517,2.558207,5859,19998,1,1
1452585537,2.558207,5859,19998,1,1
1452585557,2.558207,5859,19998,1,1
1452585577,2.558207,5859,19998,1,1
1452585597,2.558207,5859,19998,1,1
1452585618,2.558207,5859,19998,1,1
1452585638,2.558207,5859,19998,1,1
1452585658,2.558207,5859,19998,1,1
1452585678,2.558207,5859,19998,1,1
1452585698,2.558207,5859,19998,1,1
1452585718,2.558207,5859,19998,1,1
1452585738,2.558207,5859,19998,1,1
1452585758,2.558207,5859,19998,1,1
1452585778,2.558207,5859,19998,1,1
1452585798,2.558207,5859,19998,1,1
1452585818,2.558207,5859,19998,1,1
1452585838,2.558207,5859,19998,1,1
1452585858,2.558207,5859,19998,1,1
1452585878,2.558207,5859,19998,1,1
1452585898,2.558207,5859,19998,1,1
1452585918,2.558207,5859,19998,1,1
1452585938,2.558207,5859,19998,1,1
1452585958,2.558207,5859,19998,1,1
1452585978,2.558207,5859,19998,1,1
1452585998,2.558207,5859,19998,1,1
1452586018,2.558207,5859,19998,1,1
1452586038,2.558207,5859,19998,1,1
1452586058,2.558207,5859,19998,1,1
1452586078,2.558207,5859,19998,1,1
1452586098,2.558207,5859,19998,1,1
1452586118,2.558207,5859,19998,1,1
1452586138,2.558207,5859,19998,1,1
1452586158,2.558207,5859,19998,1,1
1452586178,2.558207,5859,19998,1,1
1452586198,2.558207,5859,19998,1,1
1452586218,2.558207,5859,19998,1,1
1452586238,2.558207,5859,19998,1,1
1452586258,2.558207,5859,19998,1,1
1452586279,2.558207,5859,19998,1,1
1452586299,2.558207,5859,19998,1,1
1452586319,2.558207,5859,19998,1,1
1452586339,2.558207,5859,19998,1,1
1452586359,2.558207,5859,19998,1,1
1452586379,2.558207,5859,19998,1,1
1452586399,2.558207,5859,19998,1,1
1452586419,2.558207,5859,19998,1,1
1452586439,2.558207,5859,19998,1,1
1452586459,2.558207,5859,19998,1,1
1452586479,2.558207,5859,19998,1,1
1452586499,2.558207,5859,19998,1,1
1452586519,2.558207,5859,19998,1,1
1452586539,2.558207,5859,19998,1,1
1452586559,2.558207,5859,19998,1,1
1452586579,2.558207,5859,19998,1,1
1452586599,2.558207,5859,19998,1,1
1452586619,2.558207,5859,19998,1,1
1452586639,2.558207,5859,19998,1,1
1452586659,2.558207,5859,19998,1,1
1452586679,2.558207,5859,19998,1,1
1452586699,2.558207,5859,19998,1,1
1452586719,2.558207,5859,19998,1,1
1452586739,2.558207,5859,19998,1,1
1452586759,2.558207,5859,19998,1,1
1452586779,2.558207,5859,19998,1,1
1452586799,2.558207,5859,19998,1,1
1452586819,2.558207,5859,19998,1,1
1452586839,2.558207,5859,19998,1,1
1452586859,2.558207,5859,19998,1,1
1452586879,2.558207,5859,19998,1,1
1452586899,2.558207,5859,19998,1,1
1452586919,2.558207,5859,19998,1,1
1452586939,2.558207,5859,19998,1,1
1452586959,2.558207,5859,19998,1,1
1452586979,2.558207,5859,19998,1,1
1452587000,2.558207,5859,19998,1,1
1452587020,2.558207,5859,19998,1,1
1452587040,2.558207,5859,19998,1,1
1452587060,2.558207,5859,19998,1,1
1452587080,2.558207,5859,19998,1,1
1452587100,2.558207,5859,19998,1,1
1452587120,2.558207,5859,19998,1,1
1452587140,2.558207,5859,19998,1,1
1452587160,2.558207,5859,19998,1,1
1452587180,2.558207,5859,19998,1,1
1452587200,2.558207,5859,19998,1,1
1452587220,2.558207,5859,19998,1,1
1452587240,2.558207,5859,19998,1,1
1452587260,2.558207,5859,19998,1,1
1452587280,2.558207,5859,19998,1,1
1452587300,2.558207,5859,19998,1,1
1452587320,2.558207,5859,19998,1,1
1452587340,2.558207,5859,19998,1,1
1452587360,2.558207,5859,19998,1,1
1452587380,2.558207,5859,19998,1,1
1452587400,2.558207,5859,19998,1,1
1452587420,2.558207,5859,19998,1,1
1452587440,2.558207,5859,19998,1,1
1452587460,2.558207,5859,19998,1,1
1452587480,2.558207,5859,19998,1,1
1452587500,2.558207,5859,19998,1,1
1452587520,2.558207,5859,19998,1,1
1452587540,2.558207,5859,19998,1,1
1452587560,2.558207,5859,19998,1,1
1452587580,2.558207,5859,19998,1,1
1452587600,2.558207,5859,19998,1,1
1452587620,2.558207,5859,19998,1,1
1452587640,2.558207,5859,19998,1,1
1452587660,2.558207,5859,19998,1,1
1452587680,2.558207,5859,19998,1,1
1452587701,2.558207,5859,19998,1,1
1452587721,2.558207,5859,19998,1,1
1452587741,2.558207,5859,19998,1,1
1452587761,2.558207,5859,19998,1,1
1452587781,2.558207,5859,19998,1,1
1452587801,2.558207,5859,19998,1,1
1452587821,2.558207,5859,19998,1,1
1452587841,2.558207,5859,19998,1,1
1452587861,2.558207,5859,19998,1,1
1452587881,2.558207,5859,19998,1,1
1452587901,2.558207,5859,19998,1,1
1452587921,2.558207,5859,19998,1,1
1452587941,2.558207,5859,19998,1,1
1452587961,2.558207,5859,19998,1,1
1452587981,2.558207,5859,19998,1,1
1452588001,2.558207,5859,19998,1,1
1452588021,2.558207,5859,19998,1,1
1452588041,2.558207,5859,19998,1,1
1452588061,2.558207,5859,19998,1,1
1452588081,2.558207,5859,19998,1,1
1452588101,2.558207,5859,19998,1,1
1452588121,2.558207,5859,19998,1,1
1452588141,2.558207,5859,19998,1,1
1452588161,2.558207,5859,19998,1,1
1452588181,2.558207,5859,19998,1,1
1452588201,2.558207,5859,19998,1,1
1452588221,2.558207,5859,19998,1,1
1452588241,2.558207,5859,19998,1,1
1452588261,2.558207,5859,19998,1,1
1452588281,2.558207,5859,19998,1,1
1452588301,2.558207,5859,19998,1,1
1452588321,2.558207,5859,19998,1,1
1452588341,2.558207,5859,19998,1,1
1452588361,2.558207,5859,19998,1,1
1452588381,2.558207,5859,19998,1,1
1452588401,2.558207,5859,19998,1,1
1452588421,2.558207,5859,19998,1,1
1452588442,2.558207,5859,19998,1,1
1452588462,2.558207,5859,19998,1,1
1452588482,2.558207,5859,19998,1,1
1452588502,2.558207,5859,19998,1,1
1452588522,2.558207,5859,19998,1,1
1452588542,2.558207,5859,19998,1,1
1452588562,2.558207,5859,19998,1,1
1452588582,2.558207,5859,19998,1,1
1452588602,2.558207,5859,19998,1,1
1452588622,2.558207,5859,19998,1,1
1452588642,2.558207,5859,19998,1,1
1452588662,2.558207,5859,19998,1,1
1452588682,2.558207,5859,19998,1,1
1452588702,2.558207,5859,19998,1,1
1452588722,2.558207,5859,19998,1,1
1452588742,2.558207,5859,19998,1,1
1452588762,2.558207,5859,19998,1,1
1452588782,2.558207,5859,19998,1,1
1452588802,2.558207,5859,19998,1,1
1452588822,2.558207,5859,19998,1,1
1452588842,2.558207,5859,19998,1,1
1452588862,2.558207,5859,19998,1,1
1452588882,2.558207,5859,19998,1,1
1452588902,2.558207,5859,19998,1,1
1452588922,2.558207,5859,19998,1,1
1452588942,2.558207,5859,19998,1,1
1452588962,2.558207,5859,19998,1,1
1452588982,2.558207,5859,19998,1,1
1452589002,2.558207,5859,19998,1,1
1452589022,2.558207,5859,19998,1,1
1452589042,2.558207,5859,19998,1,1
1452589063,2.558207,5859,19998,1,1
1452589083,2.558207,5859,19998,1,1
1452589103,2.558207,5859,19998,1,1
1452589123,2.558207,5859,19998,1,1
1452589143,2.558207,5859,19998,1,1
1452589163,2.558207,5859,19998,1,1
1452589183,2.558207,5859,19998,1,1
1452589203,2.558207,5859,19998,1,1
1452589223,2.558207,5859,19998,1,1
1452589243,2.558207,5859,19998,1,1
1452589263,2.558207,5859,19998,1,1
1452589283,2.558207,5859,19998,1,1
1452589303,2.558207,5859,19998,1,1
1452589323,2.558207,5859,19998,1,1
1452589343,2.558207,5859,19998,1,1
1452589363,2.558207,5859,19998,1,1
1452589383,2.558207,5859,19998,1,1
1452589403,2.558207,5859,19998,1,1
1452589423,2.558207,5859,19998,1,1
1452589443,2.558207,5859,19998,1,1
1452589463,2.558207,5859,19998,1,1
1452589483,2.558207,5859,19998,1,1
1452589503,2.558207,5859,19998,1,1
1452589523,2.558207,5859,19998,1,1
1452589543,2.558207,5859,19998,0,2
1452589563,2.558207,5859,19997,1,2
1452589583,2.558207,5859,19997,1,2
1452589603,2.558207,5859,19997,1,2
1452589623,2.558207,5859,19997,1,2
1452589643,2.558207,5859,19997,1,2
1452589663,2.558207,5859,19997,1,2
1452589683,2.558207,5859,19997,1,2
1452589703,2.558207,5859,19997,1,2
1452589724,2.558207,5859,19997,1,2
1452589744,2.558207,5859,19997,1,2
1452589764,2.558207,5859,19997,1,2
1452589784,2.558207,5859,19997,1,2
1452589804,2.558207,5859,19997,1,2
1452589824,2.558207,5859,19997,1,2
1452589844,2.558207,5859,19997,1,2
1452589864,2.558207,5859,19997,1,2
1452589884,2.558207,5859,19997,1,2
1452589904,2.558207,5859,19997,1,2
1452589924,2.558207,5859,19997,1,2
1452589944,2.558207,5859,19997,1,2
1452589964,2.558207,5859,19997,1,2
1452589984,2.558207,5859,19997,1,2
1452590004,2.558207,5859,19997,1,2
1452590024,2.558207,5859,19997,1,2
1452590044,2.558207,5859,19997,1,2
1452590064,2.558207,5859,19997,1,2
1452590084,2.558207,5859,19997,1,2
1452590104,2.558207,5859,19997,1,2
1452590124,2.558207,5859,19997,1,2
1452590144,2.558207,5859,19997,1,2
1452590164,2.558207,5859,19997,1,2
1452590184,2.558207,5859,19997,1,2
1452590204,2.558207,5859,19997,1,2
1452590224,2.558207,5859,19997,1,2
1452590244,2.558207,5859,19997,1,2
1452590264,2.558207,5859,19997,1,2
1452590284,2.558207,5859,19997,1,2
1452590304,2.558207,5859,19997,1,2
1452590324,2.558207,5859,19997,1,2
1452590345,2.558207,5859,19997,1,2
1452590365,2.558207,5859,19997,1,2
1452590385,2.558207,5859,19997,1,2
1452590405,2.558207,5859,19997,1,2
1452590425,2.558207,5859,19997,1,2
1452590445,2.558207,5859,19997,1,2
1452590465,2.558207,5859,19997,1,2
1452590485,2.558207,5859,19997,1,2
1452590505,2.558207,5859,19997,1,2
1452590525,2.558207,5859,19997,1,2
1452590545,2.558207,5859,19997,1,2
1452590565,2.558207,5859,19997,1,2
1452590585,2.558207,5859,19997,1,2
1452590605,2.558207,5859,19997,1,2
1452590625,2.558207,5859,19997,1,2
1452590645,2.558207,5859,19997,1,2
1452590665,2.558207,5859,19997,1,2
1452590685,2.558207,5859,19997,1,2
1452590705,2.558207,5859,19997,1,2
1452590725,2.558207,5859,19997,1,2
1452590745,2.558207,5859,19997,1,2
1452590765,2.558207,5859,19997,1,2
1452590785,2.558207,5859,19997,1,2
1452590805,2.558207,5859,19997,1,2
1452590825,2.558207,5859,19997,1,2
1452590845,2.558207,5859,19997,1,2
1452590865,2.558207,5859,19997,1,2
1452590885,2.558207,5859,19997,1,2
1452590905,2.558207,5859,19997,1,2
1452590925,2.558207,5859,19997,1,2
1452590945,2.558207,5859,19997,1,2
1452590965,2.558207,5859,19997,1,2
1452590986,2.558207,5859,19997,1,2
1452591006,2.558207,5859,19997,1,2
1452591026,2.558207,5859,19997,1,2
1452591046,2.558207,5859,19997,1,2
1452591066,2.558207,5859,19997,1,2
1452591086,2.558207,5859,19997,1,2
1452591106,2.558207,5859,19997,1,2
1452591126,2.558207,5859,19997,1,2
1452591146,2.558207,5859,19997,1,2
1452591166,2.558207,5859,19997,1,2
1452591186,2.558207,5859,19997,1,2
1452591206,2.558207,5859,19997,1,2
1452591226,2.558207,5859,19997,1,2
1452591246,2.558207,5859,19997,1,2
1452591266,2.558207,5859,19997,1,2
1452591286,2.558207,5859,19997,1,2
1452591306,2.558207,5859,19997,1,2
1452591326,2.558207,5859,19997,1,2
1452591346,2.558207,5859,19997,1,2
1452591366,2.558207,5859,19997,1,2
1452591386,2.558207,5859,19997,1,2
1452591406,2.558207,5859,19997,1,2
1452591426,2.558207,5859,19997,1,2
1452591446,2.558207,5859,19997,1,2
1452591466,2.558207,5859,19997,1,2
1452591486,2.558207,5859,19997,1,2
1452591506,2.558207,5859,19997,1,2
1452591526,2.558207,5859,19997,1,2
1452591546,2.558207,5859,19997,1,2
1452591566,2.558207,5859,19997,1,2
1452591586,2.558207,5859,19997,1,2
1452591606,2.558207,5859,19997,1,2
1452591626,2.558207,5859,19997,1,2
1452591647,2.558207,5859,19997,1,2
1452591667,2.558207,5859,19997,1,2
1452591687,2.558207,5859,19997,1,2
1452591707,2.558207,5859,19997,1,2
1452591727,2.558207,5859,19997,1,2
1452591747,2.558207,5859,19997,1,2
1452591767,2.558207,5859,19997,1,2
1452591787,2.558207,5859,19997,1,2
1452591807,2.558207,5859,19997,1,2
1452591827,2.558207,5859,19997,1,2
1452591847,2.558207,5859,19997,1,2
1452591867,2.558207,5859,19997,1,2
1452591887,2.558207,5859,19997,1,2
1452591907,2.558207,5859,19997,1,2
1452591927,2.558207,5859,19997,1,2
1452591947,2.558207,5859,19997,1,2
1452591967,2.558207,5859,19997,1,2
1452591987,2.558207,5859,19997,1,2
1452592007,2.558207,5859,19997,1,2
1452592027,2.558207,5859,19997,1,2
1452592047,2.558207,5859,19997,1,2
1452592067,2.558207,5859,19997,1,2
1452592087,2.558207,5859,19997,1,2
1452592107,2.558207,5859,19997,1,2
1452592127,2.558207,5859,19997,1,2
1452592147,2.558207,5859,19997,1,2
1452592167,2.558207,5859,19997,1,2
1452592187,2.558207,5859,19997,1,2
1452592207,2.558207,5859,19997,1,2
1452592227,2.558207,5859,19997,1,2
1452592247,2.558207,5859,19997,1,2
1452592267,2.558207,5859,19997,1,2
1452592288,2.558207,5859,19997,1,2
1452592308,2.558207,5859,19997,1,2
1452592328,2.558207,5859,19997,1,2
1452592348,2.558207,5859,19997,1,2
1452592368,2.558207,5859,19997,1,2
1452592388,2.558207,5859,19997,1,2
1452592408,2.558207,5859,19997,1,2
1452592428,2.558207,5859,19997,1,2
1452592448,2.558207,5859,19997,1,2
1452592468,2.558207,5859,19997,1,2
1452592488,2.558207,5859,19997,1,2
1452592508,2.558207,5859,19997,1,2
1452592528,2.558207,5859,19997,1,2
1452592548,2.558207,5859,19997,1,2
1452592568,2.558207,5859,19997,1,2
1452592588,2.558207,5859,19997,1,2
1452592608,2.558207,5859,19997,1,2
1452592628,2.558207,5859,19997,1,2
1452592648,2.558207,5859,19997,1,2
1452592668,2.558207,5859,19997,1,2
1452592688,2.558207,5859,19997,1,2
1452592708,2.558207,5859,19997,1,2
1452592728,2.558207,5859,19997,1,2
1452592748,2.558207,5859,19997,1,2
1452592768,2.558207,5859,19997,1,2
1452592788,2.558207,5859,19997,1,2
1452592808,2.558207,5859,19997,1,2
1452592828,2.558207,5859,19997,1,2
1452592848,2.558207,5859,19997,1,2
1452592868,2.558207,5859,19997,1,2
1452592888,2.558207,5859,19997,1,2
1452592908,2.558207,5859,19997,1,2
1452592929,2.558207,5859,19997,1,2
1452592949,2.558207,5859,19997,1,2
1452592969,2.558207,5859,19997,1,2
1452592989,2.558207,5859,19997,1,2
1452593009,2.558207,5859,19997,1,2
1452593029,2.558207,5859,19997,1,2
1452593049,2.558207,5859,19997,1,2
1452593069,2.558207,5859,19997,1,2
1452593089,2.558207,5859,19997,1,2
1452593109,2.558207,5859,19997,1,2
1452593129,2.558207,5859,19997,1,2
1452593149,2.558207,5859,19997,1,2
1452593169,2.558207,5859,19997,1,2
1452593189,2.558207,5859,19997,1,2
1452593209,2.558207,5859,19997,1,2
1452593229,2.558207,5859,19997,1,2
1452593249,2.558207,5859,19997,1,2
1452593269,2.558207,5859,19997,1,2
1452593289,2.558207,5859,19997,1,2
1452593309,2.558207,5859,19997,1,2
1452593329,2.558207,5859,19997,1,2
1452593349,2.558207,5859,19997,1,2
1452593369,2.558207,5859,19997,1,2
1452593389,2.558207,5859,19997,1,2
1452593409,2.558207,5859,19997,1,2
1452593429,2.558207,5859,19997,1,2
1452593449,2.558207,5859,19997,1,2
1452593469,2.558207,5859,19997,1,2
1452593489,2.558207,5859,19997,1,2
1452593509,2.558207,5859,19997,1,2
1452593529,2.558207,5859,19997,1,2
1452593549,2.558207,5859,19997,1,2
1452593569,2.558207,5859,19997,1,2
1452593590,2.558207,5859,19997,1,2
1452593610,2.558207,5859,19997,1,2
1452593630,2.558207,5859,19997,1,2
